市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SH,601611,2017-01-06 09:57:59,18.0900,4,77776.0000,43,S,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,185,428,446,376,471,72,292,15,255,765
SH,601611,2017-01-06 09:58:02,18.1000,13,162896.0000,90,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,8,229,470,446,376,282,15,255,765,1474
SH,601611,2017-01-06 09:58:05,18.0900,4,79664.0000,44,S,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,298,470,446,376,471,52,255,15,255,770
SH,601611,2017-01-06 09:58:08,18.1000,9,318496.0000,176,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,275,510,446,376,481,7,255,25,255,768
SH,601611,2017-01-06 09:58:11,18.1000,4,76000.0000,42,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,245,517,446,376,477,2,255,25,255,792
SH,601611,2017-01-06 09:58:14,18.1000,104,3863072.0000,2137,B,18.0500,18.0400,18.0300,18.0200,18.0100,18.1000,18.1100,18.1200,18.1300,18.1400,334,368,284,543,429,212,194,27,197,792
SH,601611,2017-01-06 09:58:17,18.1000,22,807424.0000,446,B,18.1000,18.0900,18.0800,18.0500,18.0400,18.1100,18.1200,18.1300,18.1400,18.1500,132,100,3,334,368,11,65,197,792,1475
SH,601611,2017-01-06 09:58:20,18.1000,10,137584.0000,76,S,18.1000,18.0900,18.0800,18.0500,18.0400,18.1200,18.1300,18.1400,18.1500,18.1600,105,100,3,334,368,70,197,792,1470,185
SH,601611,2017-01-06 09:58:23,18.1000,7,199104.0000,110,S,18.1000,18.0900,18.0800,18.0700,18.0500,18.1200,18.1300,18.1400,18.1500,18.1600,84,130,4,3,334,77,197,792,1490,185
SH,601611,2017-01-06 09:58:26,18.1200,17,335184.0000,185,B,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,39,3,171,130,4,197,792,1490,185,241
SH,601611,2017-01-06 09:58:29,18.1200,4,56160.0000,31,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,8,3,186,380,4,217,792,1500,185,241
SH,601611,2017-01-06 09:58:32,18.1200,2,5424.0000,3,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,5,12,216,390,4,217,787,1500,185,241
SH,601611,2017-01-06 09:58:35,18.1200,5,114160.0000,63,S,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,2,168,450,4,3,30,265,787,1500,185
SH,601611,2017-01-06 09:58:38,18.1300,21,212096.0000,117,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1300,18.1400,18.1500,18.1600,18.1700,2,278,450,55,13,182,787,1500,185,241
SH,601611,2017-01-06 09:58:41,18.1200,13,110528.0000,61,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,57,3,349,450,55,169,787,1500,185,241
SH,601611,2017-01-06 09:58:44,18.1200,17,184880.0000,102,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,44,3,349,440,88,112,787,1495,185,241
SH,601611,2017-01-06 09:58:47,18.1200,13,286304.0000,158,S,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,33,351,453,88,13,188,111,787,1495,185
SH,601611,2017-01-06 09:58:50,18.1100,15,346032.0000,191,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,327,453,88,13,86,307,60,137,790,1495
SH,601611,2017-01-06 09:58:53,18.1100,5,195584.0000,108,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,328,403,88,18,86,199,341,152,790,1495
SH,601611,2017-01-06 09:58:56,18.1200,14,478128.0000,264,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,326,503,88,18,86,10,318,153,795,1530
SH,601611,2017-01-06 09:58:59,18.1100,9,737088.0000,407,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,346,503,88,18,86,651,318,158,805,1530
SH,601611,2017-01-06 09:59:02,18.1000,16,313168.0000,173,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,267,503,88,18,86,594,323,158,805,1530
SH,601611,2017-01-06 09:59:05,18.1100,6,630224.0000,348,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,300,503,116,18,86,324,339,158,805,1542
SH,601611,2017-01-06 09:59:08,18.1000,11,266176.0000,147,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,267,503,116,18,86,237,339,158,820,1562
SH,601611,2017-01-06 09:59:11,18.1000,6,141232.0000,78,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,237,497,116,18,86,207,336,188,820,1567
SH,601611,2017-01-06 09:59:14,18.1100,31,523120.0000,289,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,26,497,116,18,86,156,336,288,822,1617
SH,601611,2017-01-06 09:59:17,18.1000,7,253440.0000,140,S,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,497,116,18,96,349,131,158,336,298,848
SH,601611,2017-01-06 09:59:20,18.1000,7,168320.0000,93,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,478,116,18,96,349,582,166,336,251,876
SH,601611,2017-01-06 09:59:23,18.1000,8,170144.0000,94,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,480,116,18,96,349,506,166,346,280,877
SH,601611,2017-01-06 09:59:26,18.1000,9,445232.0000,246,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,490,116,18,96,349,312,166,336,323,878
SH,601611,2017-01-06 09:59:29,18.0900,14,537392.0000,297,S,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,320,116,19,96,349,224,166,331,326,878
SH,601611,2017-01-06 09:59:32,18.1000,8,273296.0000,151,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,303,116,19,96,349,94,168,336,326,878
SH,601611,2017-01-06 09:59:35,18.0900,25,358288.0000,198,S,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,209,116,19,96,349,16,178,336,328,878
SH,601611,2017-01-06 09:59:38,18.1000,10,85056.0000,47,B,18.0900,18.0800,18.0700,18.0600,18.0500,18.1000,18.1100,18.1200,18.1300,18.1400,200,116,19,96,349,84,178,341,380,878
SH,601611,2017-01-06 09:59:41,18.1100,4,173776.0000,96,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,515,198,116,19,96,175,440,380,878,1687
SH,601611,2017-01-06 09:59:44,18.1000,8,108592.0000,60,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,510,200,116,19,96,173,410,382,878,1692
SH,601611,2017-01-06 09:59:47,18.1000,6,181040.0000,100,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,509,213,116,19,96,121,410,388,878,1692
SH,601611,2017-01-06 09:59:50,18.1100,5,237120.0000,131,B,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,445,217,116,19,96,110,411,399,878,1685
SH,601611,2017-01-06 09:59:53,18.1000,18,287904.0000,159,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,390,217,129,19,96,16,415,399,878,1665
SH,601611,2017-01-06 09:59:56,18.1100,9,95968.0000,53,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,5,498,217,129,19,415,409,878,1665,195
SH,601611,2017-01-06 09:59:59,18.1000,11,314944.0000,174,S,18.1000,18.0900,18.0800,18.0700,18.0600,18.1100,18.1200,18.1300,18.1400,18.1500,409,257,129,19,96,101,419,419,898,1665
SH,601611,2017-01-06 10:00:02,18.1200,21,1177632.0000,650,B,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,69,123,379,257,138,407,898,1665,195,241
SH,601611,2017-01-06 10:00:05,18.1200,2,72496.0000,40,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,29,233,375,253,138,398,918,1665,195,241
SH,601611,2017-01-06 10:00:08,18.1100,15,456416.0000,252,S,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,80,385,253,138,20,12,502,918,1660,195
SH,601611,2017-01-06 10:00:11,18.1100,13,110464.0000,61,S,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,36,385,253,138,20,2,499,911,1660,195
SH,601611,2017-01-06 10:00:14,18.1300,11,116000.0000,64,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1300,18.1400,18.1500,18.1600,18.1700,113,398,253,138,20,572,911,1660,195,241
SH,601611,2017-01-06 10:00:17,18.1200,2,12688.0000,7,S,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,203,362,263,138,20,29,571,911,1660,195
SH,601611,2017-01-06 10:00:20,18.1200,5,150320.0000,83,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,130,372,261,185,20,296,571,911,1660,195
SH,601611,2017-01-06 10:00:23,18.1200,11,125008.0000,69,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,129,369,259,215,20,313,629,911,1661,195
SH,601611,2017-01-06 10:00:26,18.1200,7,355152.0000,196,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,137,381,259,215,20,139,630,911,1662,195
SH,601611,2017-01-06 10:00:29,18.1200,13,148592.0000,82,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,166,378,259,221,20,112,630,912,1659,195
SH,601611,2017-01-06 10:00:32,18.1200,13,184816.0000,102,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,173,392,259,221,20,76,634,912,1659,195
SH,601611,2017-01-06 10:00:35,18.1100,11,123216.0000,68,S,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,165,402,259,221,20,56,636,915,1658,195
SH,601611,2017-01-06 10:00:38,18.1100,24,329792.0000,182,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,72,114,402,259,221,597,915,1658,195,241
SH,601611,2017-01-06 10:00:41,18.1300,6,74304.0000,41,B,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,208,88,404,259,221,574,932,1664,205,241
SH,601611,2017-01-06 10:00:44,18.1200,15,317136.0000,175,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,110,93,428,264,221,546,932,1664,205,241
SH,601611,2017-01-06 10:00:47,18.1300,15,199328.0000,110,B,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,57,109,428,265,224,644,932,1664,205,241
SH,601611,2017-01-06 10:00:50,18.1200,11,192080.0000,106,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,62,109,430,305,224,638,932,1664,205,241
SH,601611,2017-01-06 10:00:53,18.1200,3,65264.0000,36,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,95,109,431,306,224,617,932,1659,205,241
SH,601611,2017-01-06 10:00:56,18.1200,42,735888.0000,406,S,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,109,544,306,234,21,46,414,932,1658,205
SH,601611,2017-01-06 10:00:59,18.1200,15,233744.0000,129,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,164,544,306,239,21,30,425,932,1658,205
SH,601611,2017-01-06 10:01:02,18.1200,17,222896.0000,123,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,162,540,306,239,21,4,441,932,1658,205
SH,601611,2017-01-06 10:01:05,18.1200,21,819312.0000,452,B,18.1100,18.1000,18.0900,18.0800,18.0700,18.1200,18.1300,18.1400,18.1500,18.1600,164,540,306,239,21,33,147,998,1658,205
SH,601611,2017-01-06 10:01:08,18.1300,63,1898976.0000,1047,B,18.1300,18.1200,18.1100,18.1000,18.0900,18.1400,18.1500,18.1600,18.1700,18.1800,6,38,229,540,306,187,1665,205,241,686
SH,601611,2017-01-06 10:01:11,18.1300,9,190288.0000,105,S,18.1300,18.1200,18.1100,18.1000,18.0900,18.1400,18.1500,18.1600,18.1700,18.1800,14,70,261,540,273,187,1665,203,241,686
SH,601611,2017-01-06 10:01:14,18.1400,21,181360.0000,100,B,18.1200,18.1100,18.1000,18.0900,18.0800,18.1400,18.1500,18.1600,18.1700,18.1800,180,313,540,273,239,118,1638,203,241,686
SH,601611,2017-01-06 10:01:17,18.1200,6,108720.0000,60,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,185,378,553,273,239,87,118,1646,203,239
SH,601611,2017-01-06 10:01:20,18.1300,10,164960.0000,91,B,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,624,378,553,273,239,44,168,1646,203,241
SH,601611,2017-01-06 10:01:23,18.1200,22,241200.0000,133,S,18.1200,18.1100,18.1000,18.0900,18.0800,18.1300,18.1400,18.1500,18.1600,18.1700,655,402,613,273,242,11,263,1626,203,241
SH,601611,2017-01-06 10:01:26,18.1300,10,94288.0000,52,B,18.1300,18.1200,18.1100,18.1000,18.0900,18.1400,18.1500,18.1600,18.1700,18.1800,10,717,402,611,273,256,1607,203,241,721
SH,601611,2017-01-06 10:01:29,18.1500,32,839904.0000,463,B,18.1300,18.1200,18.1100,18.1000,18.0900,18.1400,18.1500,18.1600,18.1700,18.1800,33,719,399,611,273,16,1496,203,241,759
SH,601611,2017-01-06 10:01:32,18.1300,12,172288.0000,95,S,18.1400,18.1300,18.1200,18.1100,18.1000,18.1500,18.1600,18.1700,18.1800,18.1900,12,184,761,392,611,1499,203,241,759,853
SH,601611,2017-01-06 10:01:35,18.1400,19,426160.0000,235,S,18.1400,18.1300,18.1200,18.1100,18.1000,18.1500,18.1600,18.1700,18.1800,18.1900,55,102,764,391,610,1478,204,241,759,853
SH,601611,2017-01-06 10:01:38,18.1400,16,196000.0000,108,S,18.1400,18.1300,18.1200,18.1100,18.1000,18.1500,18.1600,18.1700,18.1800,18.1900,38,175,814,376,614,1362,212,241,759,858
SH,601611,2017-01-06 10:01:41,18.1400,16,458848.0000,253,S,18.1300,18.1200,18.1100,18.1000,18.0900,18.1400,18.1500,18.1600,18.1700,18.1800,84,808,372,616,270,31,1362,212,241,759
SH,601611,2017-01-06 10:01:44,18.1700,95,3058512.0000,1685,B,18.1600,18.1500,18.1400,18.1300,18.1200,18.1700,18.1800,18.1900,18.2000,18.2100,223,206,67,79,809,234,749,858,2621,603
SH,601611,2017-01-06 10:01:47,18.1600,8,150736.0000,83,S,18.1600,18.1500,18.1400,18.1300,18.1200,18.1700,18.1800,18.1900,18.2000,18.2100,165,903,124,167,825,209,749,858,2621,603
SH,601611,2017-01-06 10:01:50,18.1500,5,450304.0000,248,S,18.1500,18.1400,18.1300,18.1200,18.1100,18.1600,18.1700,18.1800,18.1900,18.2000,841,284,172,873,366,10,209,751,858,2625
SH,601611,2017-01-06 10:01:53,18.1700,7,83536.0000,46,B,18.1600,18.1500,18.1400,18.1300,18.1200,18.1700,18.1800,18.1900,18.2000,18.2100,26,847,316,337,804,192,656,858,2590,603
SH,601611,2017-01-06 10:01:56,18.1700,27,365168.0000,201,B,18.1600,18.1500,18.1400,18.1300,18.1200,18.1700,18.1800,18.1900,18.2000,18.2100,2,969,323,342,809,24,644,858,2590,603
SH,601611,2017-01-06 10:01:59,18.1700,10,134416.0000,74,B,18.1700,18.1600,18.1500,18.1400,18.1300,18.1800,18.1900,18.2000,18.2100,18.2200,258,6,975,443,342,644,858,2594,603,752
SH,601611,2017-01-06 10:02:02,18.1700,6,74528.0000,41,S,18.1700,18.1600,18.1500,18.1400,18.1300,18.1800,18.1900,18.2000,18.2100,18.2200,341,227,1005,426,335,617,861,2574,603,782
SH,601611,2017-01-06 10:02:05,18.1700,2,12736.0000,7,S,18.1700,18.1600,18.1500,18.1400,18.1300,18.1800,18.1900,18.2000,18.2100,18.2200,343,303,1005,446,335,615,887,2582,603,782
SH,601611,2017-01-06 10:02:08,18.1900,149,2827856.0000,1555,B,18.1900,18.1700,18.1600,18.1500,18.1400,18.2000,18.2100,18.2200,18.2300,18.2400,825,345,292,1004,646,2584,607,790,281,599
SH,601611,2017-01-06 10:02:11,18.1900,132,2418768.0000,1329,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,842,197,628,269,1015,1278,607,758,281,599
SH,601611,2017-01-06 10:02:14,18.1900,38,1266608.0000,696,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,729,525,640,274,334,697,607,758,281,599
SH,601611,2017-01-06 10:02:17,18.1900,13,905888.0000,498,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,277,869,657,222,258,576,617,758,281,599
SH,601611,2017-01-06 10:02:20,18.2000,32,487680.0000,268,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,211,906,423,222,201,382,609,758,273,599
SH,601611,2017-01-06 10:02:23,18.2100,48,1283136.0000,705,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,406,208,914,402,213,557,758,273,599,1026
SH,601611,2017-01-06 10:02:26,18.2000,47,952320.0000,523,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,614,234,854,378,213,125,758,273,601,1028
SH,601611,2017-01-06 10:02:29,18.2100,18,331328.0000,182,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,824,256,861,351,213,54,723,273,601,1134
SH,601611,2017-01-06 10:02:32,18.2200,12,202080.0000,111,B,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,77,938,305,853,346,729,273,601,1134,328
SH,601611,2017-01-06 10:02:35,18.2200,7,69216.0000,38,B,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,637,999,305,720,197,641,282,601,1134,328
SH,601611,2017-01-06 10:02:38,18.2200,31,479008.0000,263,B,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,804,889,313,627,197,534,289,609,1132,328
SH,601611,2017-01-06 10:02:41,18.2100,34,424480.0000,233,S,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,766,894,274,583,197,411,289,609,1139,323
SH,601611,2017-01-06 10:02:44,18.2200,58,925536.0000,508,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,88,752,872,237,492,288,664,1133,323,208
SH,601611,2017-01-06 10:02:47,18.2300,41,517696.0000,284,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,356,838,844,223,488,28,714,1143,327,208
SH,601611,2017-01-06 10:02:50,18.2300,12,226144.0000,124,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,359,530,810,834,223,658,1129,141,218,643
SH,601611,2017-01-06 10:02:53,18.2400,16,619968.0000,340,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,614,822,811,782,223,493,1133,131,218,643
SH,601611,2017-01-06 10:02:56,18.2400,26,714752.0000,392,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,835,822,782,777,223,387,1141,131,208,643
SH,601611,2017-01-06 10:02:59,18.2500,108,2163680.0000,1186,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,180,734,790,851,765,600,127,208,648,577
SH,601611,2017-01-06 10:03:02,18.2500,33,613024.0000,336,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,273,839,600,760,490,450,128,218,649,577
SH,601611,2017-01-06 10:03:05,18.2500,56,664192.0000,364,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,382,840,577,684,490,292,128,288,674,574
SH,601611,2017-01-06 10:03:08,18.2500,65,855776.0000,469,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,900,320,669,572,677,135,293,684,585,1824
SH,601611,2017-01-06 10:03:11,18.2600,51,664512.0000,364,B,18.2600,18.2500,18.2400,18.2300,18.2200,18.2700,18.2800,18.2900,18.3000,18.3100,21,3262,319,752,574,236,684,585,1824,72
SH,601611,2017-01-06 10:03:14,18.2600,24,578848.0000,317,S,18.2600,18.2500,18.2400,18.2300,18.2200,18.2700,18.2800,18.2900,18.3000,18.3100,15,3338,440,742,439,142,687,571,1822,72
SH,601611,2017-01-06 10:03:17,18.2600,55,717984.0000,393,S,18.2600,18.2500,18.2400,18.2300,18.2200,18.2700,18.2800,18.2900,18.3000,18.3100,9,3557,461,630,414,5,570,573,1822,72
SH,601611,2017-01-06 10:03:20,18.2700,29,264896.0000,145,B,18.2700,18.2600,18.2500,18.2400,18.2300,18.2800,18.2900,18.3000,18.3100,18.3200,197,37,3635,461,613,538,580,1830,72,456
SH,601611,2017-01-06 10:03:23,18.2800,44,902784.0000,494,B,18.2700,18.2600,18.2500,18.2400,18.2300,18.2800,18.2900,18.3000,18.3100,18.3200,181,89,3664,405,616,284,589,1828,72,456
SH,601611,2017-01-06 10:03:26,18.2700,62,782240.0000,428,S,18.2800,18.2700,18.2600,18.2500,18.2400,18.2900,18.3000,18.3100,18.3200,18.3300,4,206,235,3675,404,634,1792,72,451,98
SH,601611,2017-01-06 10:03:29,18.2900,38,484480.0000,265,B,18.2800,18.2700,18.2600,18.2500,18.2400,18.2900,18.3000,18.3100,18.3200,18.3300,70,326,256,3632,413,561,1814,72,451,96
SH,601611,2017-01-06 10:03:32,18.2800,24,261504.0000,143,S,18.2800,18.2700,18.2600,18.2500,18.2400,18.2900,18.3000,18.3100,18.3200,18.3300,280,298,247,3622,387,511,1664,72,451,101
SH,601611,2017-01-06 10:03:35,18.2900,38,488288.0000,267,B,18.2800,18.2700,18.2600,18.2500,18.2400,18.2900,18.3000,18.3100,18.3200,18.3300,926,426,261,3475,378,341,1659,75,451,101
SH,601611,2017-01-06 10:03:38,18.3000,220,4383552.0000,2396,B,18.3000,18.2900,18.2800,18.2700,18.2600,18.3100,18.3200,18.3300,18.3400,18.3500,188,15,709,355,209,75,451,101,170,726
SH,601611,2017-01-06 10:03:41,18.3000,15,309248.0000,169,S,18.3000,18.2900,18.2800,18.2700,18.2600,18.3100,18.3200,18.3300,18.3400,18.3500,738,870,768,344,208,75,451,98,170,716
SH,601611,2017-01-06 10:03:44,18.3000,81,2226848.0000,1216,S,18.3000,18.2900,18.2800,18.2700,18.2600,18.3400,18.3500,18.3600,18.3700,18.3800,239,1180,774,341,216,104,716,465,122,1148
SH,601611,2017-01-06 10:03:47,18.3400,25,346272.0000,189,B,18.3200,18.3000,18.2900,18.2800,18.2700,18.3400,18.3500,18.3600,18.3700,18.3800,14,230,802,737,433,69,747,465,122,1152
SH,601611,2017-01-06 10:03:50,18.3500,24,394240.0000,215,B,18.3300,18.3200,18.3100,18.3000,18.2900,18.3500,18.3600,18.3700,18.3800,18.3900,2032,34,193,306,1129,728,465,132,1147,844
SH,601611,2017-01-06 10:03:53,18.3300,75,1759328.0000,959,S,18.3300,18.3200,18.3100,18.3000,18.2900,18.3400,18.3500,18.3600,18.3700,18.3800,1932,83,233,336,1200,30,118,465,328,1147
SH,601611,2017-01-06 10:03:56,18.3500,56,1153824.0000,629,B,18.3400,18.3300,18.3200,18.3100,18.3000,18.3600,18.3700,18.3800,18.3900,18.4000,137,1746,83,326,251,358,345,1153,848,860
SH,601611,2017-01-06 10:03:59,18.3600,28,456992.0000,249,B,18.3500,18.3400,18.3300,18.3200,18.3100,18.3600,18.3700,18.3800,18.3900,18.4000,48,179,1746,83,463,272,345,1147,848,862
SH,601611,2017-01-06 10:04:02,18.3600,64,996864.0000,543,B,18.3500,18.3400,18.3300,18.3200,18.3100,18.3600,18.3700,18.3800,18.3900,18.4000,48,265,1744,83,354,212,460,1160,838,853
SH,601611,2017-01-06 10:04:05,18.3700,50,1207776.0000,658,B,18.3600,18.3500,18.3400,18.3300,18.3200,18.3700,18.3800,18.3900,18.4000,18.4100,407,12,232,1744,77,438,1133,841,865,175
SH,601611,2017-01-06 10:04:08,18.3600,73,1798112.0000,979,S,18.3600,18.3500,18.3400,18.3300,18.3200,18.3700,18.3800,18.3900,18.4000,18.4100,211,452,195,1749,77,11,1029,842,866,175
SH,601611,2017-01-06 10:04:11,18.3600,80,1691648.0000,921,S,18.3600,18.3500,18.3400,18.3300,18.3200,18.3700,18.3800,18.3900,18.4000,18.4100,249,564,213,1749,40,13,788,872,945,175
SH,601611,2017-01-06 10:04:14,18.3700,69,1468192.0000,799,B,18.3700,18.3600,18.3500,18.3400,18.3300,18.3800,18.3900,18.4000,18.4100,18.4200,71,788,579,232,1749,230,932,960,175,189
SH,601611,2017-01-06 10:04:17,18.3700,174,5295776.0000,2879,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.4200,18.4300,18.4400,18.4500,18.4600,30,221,896,587,229,110,89,165,879,132
SH,601611,2017-01-06 10:04:20,18.3900,47,492672.0000,268,S,18.3900,18.3800,18.3700,18.3600,18.3500,18.4200,18.4300,18.4400,18.4500,18.4600,20,57,202,935,624,110,89,168,879,132
SH,601611,2017-01-06 10:04:23,18.4000,37,371584.0000,202,B,18.3800,18.3700,18.3600,18.3500,18.3400,18.4000,18.4200,18.4300,18.4400,18.4500,184,473,953,588,218,18,96,89,168,879
